Trials,Switch_Win_Percentage,Stay_Win_Percentage
4800,66.6666667,32.4375
4801,66.2986878,34.1595501
4802,66.4514786,32.7780092
4803,67.2288153,31.7093483
4804,67.0482931,33.5761865
4805,66.4099896,33.132154
4806,66.9995839,33.7078652
4807,65.1549823,33.0351571
4808,66.5557404,33.1738769
4809,66.0636307,32.8758578
4810,66.2785863,32.7027027
4811,66.6181667,33.402619
4812,65.3782211,32.8345802
4813,66.4034905,33.430293
4814,66.7428334,32.571666
4815,66.6251298,32.357217
4816,66.8812292,33.3471761
4817,66.7012663,34.2744447
4818,66.9987547,33.1465338
4819,66.1133015,32.2058518
4820,66.1618257,33.1120332
4821,66.7288944,33.0636797
4822,65.7818333,32.5383658
4823,65.7681941,33.1743728
4824,67.0605307,33.4162521
4825,65.3264249,32.9533679
4826,66.8462495,32.7186075
4827,66.3973482,32.9397141
4828,67.4813587,34.051367
4829,66.2248913,32.863947
4830,66.1490683,33.5817805
4831,65.7420824,33.5334299
4832,67.2806291,33.7748344
4833,65.6114215,33.5609352
4834,66.7976831,33.9677286
4835,66.246122,32.7197518
4836,66.4598842,34.057072
4837,67.0870374,32.9336366
4838,66.7011162,33.5675899
4839,66.8733209,33.1680099
4840,67.2933884,33.7190083
4841,66.1846726,34.2078083
4842,66.7286245,33.1474597
4843,67.2930002,33.6568243
4844,65.957886,32.1428571
4845,65.8617131,33.3333333
4846,67.3751548,33.6153529
4847,66.3709511,32.4943264
4848,65.7178218,33.3952145
4849,66.240462,33.3264591
4850,67.0721649,33.4845361
4851,67.2850959,33.3333333
4852,66.8384171,33.3470734
4853,68.0609932,32.4953637
4854,66.2752369,33.4569427
4855,66.5911432,32.8115345
4856,66.84514,33.5873147
4857,65.9048796,33.250978
4858,67.2498971,33.1206258
4859,67.1537353,35.110105
4860,65.8230453,32.9012346
4861,67.0232462,32.6270315
4862,67.4413821,33.6281366
4863,66.1114538,33.6623483
4864,67.3930921,33.4292763
4865,66.2076053,33.1963001
4866,65.9884916,33.1483765
4867,66.7146086,33.9839737
4868,66.57765,33.1142153
4869,65.5576094,33.7440953
4870,67.5359343,31.8069815
4871,65.7770478,33.6891809
4872,67.4876847,33.9696223
4873,66.7761133,33.8395239
4874,66.0443168,33.1760361
4875,66.3794872,32.8410256
4876,67.0426579,33.4495488
4877,66.2702481,33.2991593
4878,65.9286593,33.2513325
4879,66.3250666,34.0848535
4880,66.147541,33.4836066
4881,66.3183774,33.3128457
4882,66.0589922,33.2240885
4883,66.7007987,34.2002867
4884,66.7076167,33.8452088
4885,66.6325486,33.1832139
4886,67.1919771,32.6238232
4887,66.728054,33.271946
4888,66.4689034,32.8764321
4889,67.1507466,33.8719575
4890,66.2372188,34.1513292
4891,66.6121448,33.7967696
4892,65.944399,33.6263287
4893,65.1747394,33.2924586
4894,66.7756436,32.8974254
4895,66.1287028,33.278856
4896,66.2173203,33.6397059
4897,65.5707576,33.6124158
4898,67.1294406,32.2172315
4899,66.2992447,34.3131251
4900,67.7346939,32.8163265
4901,65.3744134,34.2379106
4902,66.4626683,33.496532
4903,68.0603712,31.8784418
4904,66.1908646,32.1166395
4905,65.5657492,32.6605505
4906,67.2034244,34.0603343
4907,67.3527614,33.5031588
4908,66.2184189,33.7612062
4909,64.9623141,33.4487676
4910,66.4765784,33.7678208
4911,66.6666667,34.4532682
4912,66.8159609,33.7947883
4913,67.046611,33.0958681
4914,66.4631665,34.4729345
4915,66.7344863,33.5503561
4916,66.1716843,33.5435313
4917,66.442953,33.3536709
4918,66.5311102,33.8958926
4919,67.2087823,31.5307989
4920,67.5,33.7804878
4921,66.6531193,33.2046332
4922,66.070703,34.5388054
4923,66.6057282,32.3786309
4924,67.4045491,32.5954509
4925,67.8172589,33.5431472
4926,67.1335769,33.8002436
4927,65.6383195,34.5443475
4928,66.9845779,34.5373377
4929,66.8492595,34.0839927
4930,66.0040568,32.2515213
4931,66.3151491,33.5428919
4932,66.4436334,33.3941606
4933,65.8422866,32.7792418
4934,66.2342927,32.9955411
4935,66.7679838,33.9007092
4936,65.863047,32.6377634
4937,66.2548106,32.5298764
4938,67.4564601,33.8396112
4939,65.4788419,33.9744888
4940,66.5587045,34.8582996
4941,66.1404574,32.7868852
4942,67.1388102,32.5981384
4943,66.3160024,32.3083148
4944,67.0105178,34.2435275
4945,65.9858443,32.8816987
4946,66.8418924,33.3805095
4947,64.8675965,32.9492622
4948,66.4713015,33.3468068
4949,66.4780764,34.188725
4950,66,33.7777778
4951,67.8246819,32.902444
4952,67.2051696,33.5218094
4953,66.6666667,32.8285887
4954,66.7339524,34.1744045
4955,66.7608476,32.0686176
4956,66.7070218,33.6561743
4957,66.9759935,33.0441799
4958,67.1036708,32.5131101
4959,66.0415406,33.0106876
4960,65.5040323,33.0846774
4961,66.0552308,34.2471276
4962,65.3970173,34.1394599
4963,66.3308483,35.1198872
4964,66.2369057,34.5688961
4965,67.4118832,34.4008056
4966,65.787354,34.5348369
4967,66.8210187,32.7561909
4968,67.6127214,33.8365539
4969,66.5526263,34.6749849
4970,67.0020121,32.4547284
4971,65.4797827,34.3995172
4972,66.3314562,33.3668544
4973,66.6398552,32.5960185
4974,66.4254121,33.5544833
4975,67.0954774,33.9899497
4976,66.9212219,33.2596463
4977,66.2045409,32.5698212
4978,66.9345119,33.1056649
4979,66.8206467,34.0429805
4980,67.7309237,33.5943775
4981,67.1551897,33.9891588
4982,65.5961461,33.3199518
4983,66.0244832,33.8149709
4984,66.5730337,33.4871589
4985,66.9207623,34.5436309
4986,66.2655435,33.4336141
4987,66.1319431,32.9256066
4988,67.6824379,33.5605453
4989,65.7646823,33.874524
4990,67.755511,32.0641283
4991,66.2993388,32.8190743
4992,67.0272436,33.8541667
4993,66.2327258,33.8874424
4994,66.3396075,32.8994794
4995,66.3263263,34.0940941
4996,65.2722178,32.786229
4997,66.2197318,34.1204723
4998,66.9467787,33.3333333
4999,65.9131826,33.2266453
5000,68.1,33.9
